epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other,stream,head,capacity,seed,model_name,eval_dir,train_dir
1,0.8249040739756767,0.6595473694523366,0.6040092293882654,0.7644607599960314,0.6919350146667784,167.67878246307373,5e-05,5e-05,50.9,9.26,9.0,1.15,38.0,15.4,0.4340175953079179,0.4498480243161094,0.4417910447761194,0.7892156862745098,0.7878254061460168,0.7885199333921049,0.8530140379851362,0.728490832157969,0.7858501331304678,0.7292092208929093,0.7753645671734409,0.7515789473684211,animal_visual_only,attention,512,42,yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed42
2,0.5903826392252804,0.7724110904281376,0.5652937723116742,0.7939279690445481,0.7289964922834716,175.27350401878357,5e-05,5e-05,50.8,9.1,10.0,1.15,38.0,14.7,0.4003944773175542,0.6170212765957447,0.4856459330143541,0.8200473559589582,0.8134664317870425,0.8167436376142282,0.9003294892915981,0.7708039492242595,0.8305471124620062,0.7750759878419453,0.7911883338504498,0.7830492860432979,animal_visual_only,attention,512,42,yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed42
3,0.5490475487617957,0.7851964338199275,0.5521944701612469,0.8044448854052981,0.7392428366004362,175.08562874794006,5e-05,5e-05,50.7,9.12,9.0,1.15,37.0,14.4,0.4265593561368209,0.6443768996960486,0.5133171912832929,0.8003988397389412,0.8641612840086123,0.8310588235294118,0.9059322033898304,0.7538787023977433,0.8229407236335643,0.8357588357588358,0.7483710828420727,0.7896546079554756,animal_visual_only,attention,512,42,yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed42
4,0.5231438586108831,0.7980797491917312,0.5693333723892768,0.7759698382776069,0.7254857796864557,175.0425410270691,5e-05,5e-05,50.7,9.1,9.0,1.15,37.0,15.6,0.416988416988417,0.6565349544072948,0.5100354191263282,0.8475305845038514,0.7322372284204345,0.7856767825265146,0.8824921135646687,0.7891396332863188,0.8332092330603128,0.7076566125290024,0.8516909711448961,0.7730216840326669,animal_visual_only,attention,512,42,yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed42
5,0.4982535544415019,0.8121877143137063,0.6376890115055537,0.749181466415319,0.6673286465485544,175.59757828712463,5e-05,5e-05,50.7,9.11,9.0,1.15,37.0,15.6,0.264929424538545,0.7416413373860182,0.3903999999999999,0.818065615679591,0.7516147974163241,0.7834336427624197,0.9266666666666666,0.5881523272214386,0.7195858498705782,0.7387766554433222,0.816940738442445,0.7758950935612201,animal_visual_only,attention,512,42,yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed42
6,0.4946880465764611,0.8116978544136377,0.541105404812547,0.7912491318583192,0.7425023712962959,169.78953671455383,5e-05,5e-05,51.1,9.13,9.0,1.15,38.0,14.7,0.4527162977867203,0.6838905775075987,0.5447941888619855,0.845371972318339,0.7651203758073987,0.8032466865303605,0.888623707239459,0.7877291960507757,0.835140186915888,0.7360172926236153,0.8451753025131865,0.7868284228769499,animal_visual_only,attention,512,42,yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed42
7,0.4763663142662623,0.8182619770745567,0.5659347434809047,0.7788471078480008,0.7297408359368289,175.23547911643982,5e-05,5e-05,50.8,9.11,10.0,1.15,38.0,15.5,0.4,0.7416413373860182,0.5197018104366348,0.8568803124282104,0.730084165198669,0.7884168251955188,0.8848920863309353,0.7806770098730607,0.8295241663544399,0.7164294954721863,0.8591374495811356,0.7813205417607224,animal_visual_only,attention,512,42,yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed42
8,0.4754135910666848,0.8181150191045361,0.6060526251127677,0.7572179779740054,0.7091530557171543,175.37115383148193,5e-05,5e-05,50.7,9.12,10.0,1.15,37.0,14.9,0.3819875776397515,0.7477203647416414,0.5056526207605344,0.8453485605519867,0.6954394206302603,0.7631013745704468,0.8901384083044983,0.7256699576868829,0.7995337995337995,0.6879293424926398,0.8699968973006516,0.7683244280038362,animal_visual_only,attention,512,42,yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed42
9,0.4644609729476203,0.819535612814735,0.5773232196265506,0.7656513543010219,0.7189443757831742,175.0531029701233,5e-05,5e-05,50.7,9.11,9.0,1.15,38.0,14.6,0.3830409356725146,0.7963525835866262,0.5172754195459033,0.8912418300653595,0.6672538657271482,0.7631520035818222,0.7244050913115662,0.9231311706629056,0.8117829457364342,0.7273452032952431,0.8492088116661496,0.7835671342685371,animal_visual_only,attention,512,42,yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed42
10,0.4654606726446822,0.8239933379053591,0.5048998702672266,0.8114892350431591,0.7454729075326374,175.00018095970154,5e-05,5e-05,50.7,9.1,9.0,1.15,38.0,13.7,0.3523936170212766,0.8054711246200608,0.4902867715078631,0.843687374749499,0.8240360148757095,0.8337459154371719,0.8691376701966718,0.810296191819464,0.8386861313868613,0.8474295190713101,0.7927396835246665,0.8191728117986534,animal_visual_only,attention,512,42,yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed42
1,0.820688786773379,0.655971392181836,0.7654277146646072,0.6582994344677051,0.6179341174499146,167.49096870422363,5e-05,5e-05,50.7,9.15,10.0,1.15,38.0,15.7,0.3397435897435897,0.4832826747720364,0.3989962358845672,0.8516846127127475,0.4799373654335486,0.613920881321983,0.763573883161512,0.7834978843441467,0.7734075878872259,0.5520181921546333,0.9038163201985728,0.6854117647058824,animal_visual_only,attention,512,43,yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed43
2,0.5880797609605105,0.7709904967179386,0.5977297740737124,0.7732910010913782,0.6924386940853668,175.60656142234802,5e-05,5e-05,50.7,9.16,9.0,1.15,38.0,15.6,0.5138888888888888,0.4498480243161094,0.479740680713128,0.764351523742027,0.8443922489724016,0.8023807309588022,0.9390103567318756,0.5754583921015515,0.7135986007870572,0.7675411836485662,0.7806391560657773,0.7740347638824797,animal_visual_only,attention,512,43,yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed43
3,0.5550041413781318,0.7840697560497698,0.5438911438402202,0.8070245063994443,0.7440189372838713,175.4259638786316,5e-05,5e-05,50.7,9.15,9.0,1.15,38.0,14.8,0.5290697674418605,0.5531914893617021,0.5408618127786032,0.786922406277245,0.8833431199843413,0.8323496864625599,0.9030874785591768,0.7425952045133991,0.8150154798761611,0.8419195483415667,0.7403040645361465,0.7878487700181608,animal_visual_only,attention,512,43,yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed43
4,0.5125610476832685,0.8019986283922798,0.5243801841068836,0.7992856434170057,0.7460726652906496,175.68073153495789,5e-05,5e-05,50.7,9.16,9.0,1.15,37.0,15.9,0.508641975308642,0.6261398176291794,0.5613079019073569,0.8323145884270579,0.7995693873556469,0.8156134571228911,0.7485172004744959,0.8899858956276445,0.8131443298969072,0.8126623376623376,0.7766056469128142,0.7942249722354434,animal_visual_only,attention,512,43,yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed43
5,0.4958408630181536,0.8080239051631234,0.5374425979242439,0.795713860502034,0.7362608737134657,175.2826144695282,5e-05,5e-05,50.7,9.16,10.0,1.15,37.0,15.3,0.5415472779369628,0.574468085106383,0.5575221238938053,0.8088905775075987,0.8334311998434136,0.8209775378386196,0.9090056285178236,0.6833568406205924,0.7801932367149759,0.7658823529411765,0.8079429103319888,0.7863505964064623,animal_visual_only,attention,512,43,yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed43
6,0.4858306343827782,0.8145390418340355,0.555363013040984,0.7836094850679631,0.7325851702669496,175.74885296821594,5e-05,5e-05,50.8,9.16,9.0,1.15,37.0,16.2,0.4296875,0.668693009118541,0.5231866825208086,0.8428790871187185,0.7518105304364846,0.7947444651355265,0.8923076923076924,0.7771509167842031,0.8307576328684508,0.7245033112582782,0.8485882717964629,0.7816519005430123,animal_visual_only,attention,512,43,yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed43
7,0.4785818052434342,0.8177721171744881,0.5237579282550585,0.8054370473261236,0.7406511147656218,175.2353012561798,5e-05,5e-05,50.7,9.17,9.0,1.15,37.0,14.9,0.4494623655913978,0.6352583586626139,0.526448362720403,0.8218301667312912,0.829712272460364,0.8257524106360183,0.896943231441048,0.7242595204513399,0.8014046039797112,0.7982482633645425,0.8200434377908781,0.8089990817263545,animal_visual_only,attention,512,43,yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed43
8,0.4726499509165606,0.8210051925149408,0.5002081066251747,0.8113900188510765,0.7614943632606388,175.5560336112976,5e-05,5e-05,50.7,9.17,9.0,1.15,37.0,15.7,0.5324675324675324,0.6231003039513677,0.5742296918767507,0.8291864139020537,0.821882951653944,0.8255185294406764,0.880061115355233,0.8124118476727785,0.8448844884488449,0.7895212285456188,0.8135277691591685,0.8013447432762837,animal_visual_only,attention,512,43,yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed43
9,0.4597123204861829,0.8268835113157637,0.5232338957000702,0.7949201309653735,0.7483266879657128,205.48534846305847,5e-05,5e-05,49.8,9.32,2.0,1.15,37.0,14.3,0.4966592427616926,0.6778115501519757,0.5732647814910026,0.8439837572130797,0.7729496966138187,0.8069064160196159,0.86530931871574,0.7792665726375176,0.8200371057513915,0.7444202504082743,0.8485882717964629,0.793098448600841,animal_visual_only,attention,512,43,yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed43
10,0.4567130455764763,0.8271774272558048,0.5330299195316103,0.7844032146046235,0.7502847251389989,449.9289281368256,5e-05,5e-05,41.5,9.24,9.0,1.15,37.0,15.1,0.5555555555555556,0.6231003039513677,0.5873925501432664,0.8664921465968587,0.7126639264043845,0.7820857050800131,0.8354773188896412,0.8702397743300423,0.8525043177892918,0.70106673282064,0.8768228358672044,0.7791563275434242,animal_visual_only,attention,512,43,yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed43
1,0.8102049153228071,0.6658175761732145,0.837552850758509,0.6434170056553229,0.5660078430563463,241.1587119102478,5e-05,5e-05,50.5,9.25,9.0,1.15,37.0,14.5,0.174325309992706,0.7264437689969605,0.2811764705882353,0.8322446555819477,0.5486396555098845,0.6613188628052377,0.9019337016574586,0.4605077574047955,0.6097105508870215,0.604419410745234,0.8656531182128452,0.711825487944891,animal_visual_only,attention,512,44,yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed44
2,0.5964850392484553,0.7691780150876849,0.560972768340319,0.792638158547475,0.7249438487312603,201.58049488067627,5e-05,5e-05,50.6,9.26,9.0,1.15,37.0,15.5,0.4209354120267261,0.574468085106383,0.4858611825192802,0.7882712718114769,0.8577020943433157,0.8215223097112861,0.8249651324965133,0.8342736248236954,0.829593267882188,0.8475540386803185,0.6934533043748061,0.7627986348122867,animal_visual_only,attention,512,44,yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed44
3,0.5466051037572207,0.7910257666307436,0.6133733106274454,0.7551344379402719,0.6993242065856443,185.37928867340088,5e-05,5e-05,50.8,9.28,9.0,1.15,38.0,15.0,0.3497615262321145,0.668693009118541,0.4592901878914405,0.8459900638750887,0.6999412800939518,0.7660668380462724,0.8786885245901639,0.7559943582510579,0.8127369219105384,0.685236072945291,0.8510704312752094,0.759202878494326,animal_visual_only,attention,512,44,yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed44
4,0.5145441020158671,0.8030763201724307,0.5836404559690328,0.7702152991368191,0.7188425765326931,179.6225972175598,5e-05,5e-05,50.8,9.08,9.0,1.15,37.0,15.0,0.4143646408839779,0.6838905775075987,0.5160550458715597,0.8358142634970007,0.7363476218438051,0.7829344432882414,0.9026315789473685,0.7256699576868829,0.8045347928068804,0.7052631578947368,0.8523115110145827,0.771846024164091,animal_visual_only,attention,512,44,yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed44
5,0.5104358269246208,0.8017536984422455,0.5465940817185337,0.7851969441412838,0.7349526470413377,177.0393567085266,5e-05,5e-05,50.8,9.08,9.0,1.15,37.0,16.2,0.4253731343283582,0.6930091185410334,0.5271676300578035,0.8439003060778312,0.7555294578195342,0.7972735722400082,0.8501461988304093,0.8201692524682651,0.8348887293610912,0.739516800888642,0.8262488364877444,0.7804806565064479,animal_visual_only,attention,512,44,yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed44
6,0.5085220503325933,0.8054276476927599,0.5001966737092487,0.8128782617323147,0.7590873291173788,175.7669858932495,5e-05,5e-05,50.7,9.08,9.0,1.15,37.0,14.6,0.4942528735632184,0.6534954407294833,0.5628272251308901,0.8268373085127012,0.8346055979643766,0.8307032924215858,0.8286689419795222,0.8561354019746121,0.8421782865071108,0.8272667107875579,0.7756748371082842,0.8006405124099281,animal_visual_only,attention,512,44,yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed44
7,0.4797858175585122,0.8183109630645635,0.5222874784871699,0.804048020636968,0.7406824454498343,175.712717294693,5e-05,5e-05,50.9,9.17,9.0,1.15,37.0,14.9,0.4034482758620689,0.7112462006079028,0.5148514851485148,0.8316772655007949,0.819142689371697,0.8253623902968148,0.9025641025641026,0.7447108603667136,0.8160741885625965,0.797391568092205,0.8156996587030717,0.806441717791411,animal_visual_only,attention,512,44,yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed44
8,0.4628539384228869,0.8259527775056333,0.5181015622609901,0.8172437741839468,0.7475947574668503,175.4502716064453,5e-05,5e-05,50.9,9.11,9.0,1.15,37.0,15.9,0.4203454894433781,0.6656534954407295,0.5152941176470589,0.8038938053097345,0.8890193775689958,0.8443163862812529,0.8992443324937027,0.7552891396332864,0.8210042161747797,0.8851674641148325,0.7461991932981694,0.8097643097643098,animal_visual_only,attention,512,44,yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed44
9,0.4653462976754459,0.8252179876555306,0.5334503976894277,0.8042464530211331,0.7334219259258824,175.20618176460266,5e-05,5e-05,50.7,9.11,9.0,1.15,37.0,15.6,0.3218249075215783,0.7933130699088146,0.4578947368421052,0.8380971417149711,0.820708553532981,0.8293117088607594,0.8492647058823529,0.814527503526093,0.8315334773218142,0.859552495697074,0.7747440273037542,0.8149477806788511,animal_visual_only,attention,512,44,yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed44
10,0.4631738791002842,0.8229156461252082,0.5667852858613645,0.7727949201309654,0.7119392190372995,175.27902340888977,5e-05,5e-05,50.8,9.1,9.0,1.15,38.0,15.0,0.4593495934959349,0.6869300911854104,0.5505481120584654,0.801002004008016,0.7823448815815228,0.7915635211407072,0.8920634920634921,0.5944992947813822,0.7134997884045705,0.7456188389923329,0.8448650325783431,0.7921454545454545,animal_visual_only,attention,512,44,yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention512_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention512_seed44
1,0.8228862485191478,0.6538160086215342,0.6287063897483879,0.7642623276118663,0.6764033623174317,170.1746654510498,5e-05,5e-05,50.7,9.14,11.0,1.16,38.0,14.6,0.4349206349206349,0.4164133738601823,0.4254658385093167,0.735885788449059,0.8878449794480329,0.8047547236760402,0.8482384823848238,0.6622002820874471,0.7437623762376236,0.838748495788207,0.6487744337573689,0.731630510846746,animal_visual_only,attention,896,42,yolo_sppf_animal_visual_only_attention896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention896_seed42
2,0.5976631396558124,0.7667777015773489,0.5764026903325603,0.7856930251016966,0.7187301356667477,178.61390113830566,5e-05,5e-05,50.6,9.15,10.0,1.16,38.0,16.2,0.3774954627949183,0.6322188449848024,0.4727272727272727,0.82232070910556,0.7989821882951654,0.8104834706641518,0.8813838550247117,0.7545839210155149,0.8130699088145897,0.7638805970149254,0.7939807632640398,0.7786398904609767,animal_visual_only,attention,896,42,yolo_sppf_animal_visual_only_attention896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_animal_visual_only_attention896_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_animal_visual_only_attention896_seed42
