source,run,window,track,seed,prediction_type,movie_id,gt_sequence_length,pred_sequence_length,sequence_length_ratio_pred_over_gt,n,ngram_tp,pred_ngram_total,gt_ngram_total,ngram_precision,ngram_recall,ngram_f1
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,7,424,348,0.8207547169811321,3,268,346,422,0.7745664739884393,0.6350710900473934,0.6979166666666665
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,7,424,348,0.8207547169811321,4,245,345,421,0.7101449275362319,0.5819477434679335,0.6396866840731071
null,GT composition shuffle,null,GT composition shuffle,314,raw,8,626,626,1.0,1,626,626,626,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,314,raw,8,626,626,1.0,2,541,625,625,0.8656,0.8656,0.8656
null,GT composition shuffle,null,GT composition shuffle,314,raw,8,626,626,1.0,3,467,624,624,0.7483974358974359,0.7483974358974359,0.7483974358974359
null,GT composition shuffle,null,GT composition shuffle,314,raw,8,626,626,1.0,4,407,623,623,0.6532905296950241,0.6532905296950241,0.6532905296950241
null,GT Markov baseline,null,GT Markov baseline,314,raw,8,626,626,1.0,1,570,626,626,0.9105431309904153,0.9105431309904153,0.9105431309904153
null,GT Markov baseline,null,GT Markov baseline,314,raw,8,626,626,1.0,2,517,625,625,0.8272,0.8272,0.8272
null,GT Markov baseline,null,GT Markov baseline,314,raw,8,626,626,1.0,3,467,624,624,0.7483974358974359,0.7483974358974359,0.7483974358974359
null,GT Markov baseline,null,GT Markov baseline,314,raw,8,626,626,1.0,4,417,623,623,0.6693418940609952,0.6693418940609952,0.6693418940609952
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,8,626,316,0.5047923322683706,1,301,316,626,0.9525316455696202,0.48083067092651754,0.6390658174097664
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,8,626,316,0.5047923322683706,2,282,315,625,0.8952380952380953,0.4512,0.6
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,8,626,316,0.5047923322683706,3,263,314,624,0.8375796178343949,0.421474358974359,0.5607675906183369
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,8,626,316,0.5047923322683706,4,242,313,623,0.7731629392971247,0.3884430176565008,0.517094017094017
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,8,626,316,0.5047923322683706,1,297,316,626,0.939873417721519,0.4744408945686901,0.6305732484076434
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,8,626,316,0.5047923322683706,2,279,315,625,0.8857142857142857,0.4464,0.5936170212765957
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,8,626,316,0.5047923322683706,3,261,314,624,0.8312101910828026,0.4182692307692308,0.5565031982942431
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,8,626,316,0.5047923322683706,4,243,313,623,0.7763578274760383,0.3900481540930979,0.5192307692307692
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,8,626,476,0.7603833865814696,1,448,476,626,0.9411764705882353,0.7156549520766773,0.8130671506352086
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,8,626,476,0.7603833865814696,2,416,475,625,0.8757894736842106,0.6656,0.7563636363636363
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,8,626,476,0.7603833865814696,3,380,474,624,0.8016877637130801,0.6089743589743589,0.692167577413479
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,8,626,476,0.7603833865814696,4,347,473,623,0.733615221987315,0.5569823434991974,0.6332116788321168
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,8,626,476,0.7603833865814696,1,427,476,626,0.8970588235294118,0.6821086261980831,0.7749546279491834
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,8,626,476,0.7603833865814696,2,384,475,625,0.8084210526315789,0.6144,0.6981818181818181
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,8,626,476,0.7603833865814696,3,343,474,624,0.7236286919831224,0.5496794871794872,0.6247723132969034
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,8,626,476,0.7603833865814696,4,307,473,623,0.6490486257928119,0.492776886035313,0.5602189781021898
null,GT composition shuffle,null,GT composition shuffle,314,raw,9,64,64,1.0,1,64,64,64,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,314,raw,9,64,64,1.0,2,59,63,63,0.9365079365079365,0.9365079365079365,0.9365079365079365
null,GT composition shuffle,null,GT composition shuffle,314,raw,9,64,64,1.0,3,55,62,62,0.8870967741935484,0.8870967741935484,0.8870967741935484
null,GT composition shuffle,null,GT composition shuffle,314,raw,9,64,64,1.0,4,50,61,61,0.819672131147541,0.819672131147541,0.819672131147541
null,GT Markov baseline,null,GT Markov baseline,314,raw,9,64,64,1.0,1,51,64,64,0.796875,0.796875,0.796875
null,GT Markov baseline,null,GT Markov baseline,314,raw,9,64,64,1.0,2,43,63,63,0.6825396825396826,0.6825396825396826,0.6825396825396826
null,GT Markov baseline,null,GT Markov baseline,314,raw,9,64,64,1.0,3,38,62,62,0.6129032258064516,0.6129032258064516,0.6129032258064516
null,GT Markov baseline,null,GT Markov baseline,314,raw,9,64,64,1.0,4,33,61,61,0.5409836065573771,0.5409836065573771,0.5409836065573771
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,9,64,39,0.609375,1,32,39,64,0.8205128205128205,0.5,0.6213592233009708
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,9,64,39,0.609375,2,25,38,63,0.6578947368421053,0.3968253968253968,0.4950495049504951
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,9,64,39,0.609375,3,20,37,62,0.5405405405405406,0.3225806451612903,0.4040404040404041
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,9,64,39,0.609375,4,17,36,61,0.4722222222222222,0.2786885245901639,0.35051546391752575
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,9,64,39,0.609375,1,33,39,64,0.8461538461538461,0.515625,0.6407766990291262
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,9,64,39,0.609375,2,27,38,63,0.7105263157894737,0.42857142857142855,0.5346534653465346
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,9,64,39,0.609375,3,23,37,62,0.6216216216216216,0.3709677419354839,0.46464646464646464
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,9,64,39,0.609375,4,20,36,61,0.5555555555555556,0.32786885245901637,0.41237113402061853
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,9,64,58,0.90625,1,46,58,64,0.7931034482758621,0.71875,0.7540983606557378
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,9,64,58,0.90625,2,36,57,63,0.631578947368421,0.5714285714285714,0.6
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,9,64,58,0.90625,3,30,56,62,0.5357142857142857,0.4838709677419355,0.5084745762711865
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,9,64,58,0.90625,4,26,55,61,0.4727272727272727,0.4262295081967213,0.44827586206896547
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,9,64,58,0.90625,1,47,58,64,0.8103448275862069,0.734375,0.7704918032786885
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,9,64,58,0.90625,2,40,57,63,0.7017543859649122,0.6349206349206349,0.6666666666666666
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,9,64,58,0.90625,3,34,56,62,0.6071428571428571,0.5483870967741935,0.5762711864406779
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,9,64,58,0.90625,4,28,55,61,0.509090909090909,0.45901639344262296,0.48275862068965514
null,GT composition shuffle,null,GT composition shuffle,314,raw,10,193,193,1.0,1,193,193,193,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,314,raw,10,193,193,1.0,2,174,192,192,0.90625,0.90625,0.90625
null,GT composition shuffle,null,GT composition shuffle,314,raw,10,193,193,1.0,3,155,191,191,0.8115183246073299,0.8115183246073299,0.8115183246073299
null,GT composition shuffle,null,GT composition shuffle,314,raw,10,193,193,1.0,4,129,190,190,0.6789473684210526,0.6789473684210526,0.6789473684210526
null,GT Markov baseline,null,GT Markov baseline,314,raw,10,193,193,1.0,1,176,193,193,0.9119170984455959,0.9119170984455959,0.9119170984455959
null,GT Markov baseline,null,GT Markov baseline,314,raw,10,193,193,1.0,2,165,192,192,0.859375,0.859375,0.859375
null,GT Markov baseline,null,GT Markov baseline,314,raw,10,193,193,1.0,3,146,191,191,0.7643979057591623,0.7643979057591623,0.7643979057591623
null,GT Markov baseline,null,GT Markov baseline,314,raw,10,193,193,1.0,4,120,190,190,0.631578947368421,0.631578947368421,0.631578947368421
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,10,193,151,0.7823834196891192,1,151,151,193,1.0,0.7823834196891192,0.8779069767441859
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,10,193,151,0.7823834196891192,2,140,150,192,0.9333333333333333,0.7291666666666666,0.8187134502923976
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,10,193,151,0.7823834196891192,3,129,149,191,0.8657718120805369,0.675392670157068,0.7588235294117647
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,314,raw,10,193,151,0.7823834196891192,4,109,148,190,0.7364864864864865,0.5736842105263158,0.6449704142011834
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,10,193,151,0.7823834196891192,1,150,151,193,0.9933774834437086,0.7772020725388601,0.872093023255814
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,10,193,151,0.7823834196891192,2,142,150,192,0.9466666666666667,0.7395833333333334,0.8304093567251462
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,10,193,151,0.7823834196891192,3,129,149,191,0.8657718120805369,0.675392670157068,0.7588235294117647
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,314,raw,10,193,151,0.7823834196891192,4,116,148,190,0.7837837837837838,0.6105263157894737,0.6863905325443787
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,10,193,240,1.2435233160621761,1,188,240,193,0.7833333333333333,0.9740932642487047,0.8683602771362586
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,10,193,240,1.2435233160621761,2,175,239,192,0.7322175732217573,0.9114583333333334,0.8120649651972158
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,10,193,240,1.2435233160621761,3,159,238,191,0.6680672268907563,0.8324607329842932,0.7412587412587412
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,314,raw,10,193,240,1.2435233160621761,4,134,237,190,0.5654008438818565,0.7052631578947368,0.6276346604215456
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,10,193,240,1.2435233160621761,1,186,240,193,0.775,0.9637305699481865,0.859122401847575
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,10,193,240,1.2435233160621761,2,175,239,192,0.7322175732217573,0.9114583333333334,0.8120649651972158
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,10,193,240,1.2435233160621761,3,161,238,191,0.6764705882352942,0.8429319371727748,0.7505827505827506
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,314,raw,10,193,240,1.2435233160621761,4,140,237,190,0.5907172995780591,0.7368421052631579,0.6557377049180328
null,GT composition shuffle,null,GT composition shuffle,315,raw,6,699,699,1.0,1,699,699,699,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,315,raw,6,699,699,1.0,2,661,698,698,0.9469914040114613,0.9469914040114613,0.9469914040114613
null,GT composition shuffle,null,GT composition shuffle,315,raw,6,699,699,1.0,3,572,697,697,0.8206599713055954,0.8206599713055954,0.8206599713055954
null,GT composition shuffle,null,GT composition shuffle,315,raw,6,699,699,1.0,4,487,696,696,0.6997126436781609,0.6997126436781609,0.6997126436781609
null,GT Markov baseline,null,GT Markov baseline,315,raw,6,699,699,1.0,1,662,699,699,0.9470672389127325,0.9470672389127325,0.9470672389127325
null,GT Markov baseline,null,GT Markov baseline,315,raw,6,699,699,1.0,2,645,698,698,0.9240687679083095,0.9240687679083095,0.9240687679083095
null,GT Markov baseline,null,GT Markov baseline,315,raw,6,699,699,1.0,3,587,697,697,0.8421807747489239,0.8421807747489239,0.8421807747489239
null,GT Markov baseline,null,GT Markov baseline,315,raw,6,699,699,1.0,4,515,696,696,0.7399425287356322,0.7399425287356322,0.7399425287356322
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,315,raw,6,699,213,0.30472103004291845,1,213,213,699,1.0,0.30472103004291845,0.46710526315789475
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,315,raw,6,699,213,0.30472103004291845,2,197,212,698,0.9292452830188679,0.2822349570200573,0.432967032967033
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,315,raw,6,699,213,0.30472103004291845,3,175,211,697,0.8293838862559242,0.25107604017216645,0.38546255506607935
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,315,raw,6,699,213,0.30472103004291845,4,151,210,696,0.719047619047619,0.21695402298850575,0.3333333333333333
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,315,raw,6,699,213,0.30472103004291845,1,213,213,699,1.0,0.30472103004291845,0.46710526315789475
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,315,raw,6,699,213,0.30472103004291845,2,210,212,698,0.9905660377358491,0.3008595988538682,0.46153846153846156
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,315,raw,6,699,213,0.30472103004291845,3,201,211,697,0.95260663507109,0.2883787661406026,0.4427312775330397
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,315,raw,6,699,213,0.30472103004291845,4,186,210,696,0.8857142857142857,0.2672413793103448,0.4105960264900662
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,315,raw,6,699,402,0.575107296137339,1,400,402,699,0.9950248756218906,0.5722460658082976,0.7266121707538602
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,315,raw,6,699,402,0.575107296137339,2,375,401,698,0.9351620947630923,0.5372492836676218,0.6824385805277525
